"ID_REF"	"GSM958123"	"GSM958124"	"GSM958125"	"GSM958126"	"GSM958127"	"GSM958128"	"GSM958129"	"GSM958130"
"1419767_at"	5.751463	5.947021	5.836614	5.948459	5.786903	5.477716	5.738673	6.023052
"1419768_at"	6.210292	6.27118	6.164739	6.323337	6.324449	6.167972	6.480043	6.506557
"1419769_at"	4.705607	4.579619	4.751621	4.650405	4.846864	4.552736	4.714048	4.609341
"1419770_at"	5.106269	5.172237	5.203298	5.1222	5.160829	5.195034	5.483691	5.129332
"1419771_at"	4.849157	4.851324	4.80067	4.921268	4.980305	4.706346	4.88531	4.966948
"1419772_at"	4.602602	4.754292	4.793113	4.658461	4.849798	4.680701	4.866738	4.724185
"1419773_at"	4.304682	4.308266	4.161487	4.330349	4.547006	4.243916	4.757128	4.459956
"1419774_at"	5.741671	5.925435	6.074153	6.084298	5.877513	5.946672	6.161843	5.962875
"1419775_at"	5.630097	5.510997	5.634534	5.670334	5.567015	5.702885	5.731392	5.804991
"1419776_at"	5.769839	5.785368	5.930497	5.720719	5.78241	5.772028	5.832369	5.853058
"1419777_at"	5.524373	5.627186	5.669964	5.789406	5.799071	5.647325	5.461781	5.543711
"1419778_at"	4.90205	4.967579	5.061127	4.822193	5.028308	4.769863	5.156194	5.099722
"1419779_at"	4.827884	4.788528	4.820727	4.760252	4.976741	4.717303	4.755649	4.977287
"1419780_at"	6.878523	6.592733	6.794547	6.747095	6.924402	6.803577	6.831348	7.006905
"1419782_at"	4.361215	4.332134	4.272689	4.279689	4.291301	4.40998	4.454176	4.474125
"1419785_at"	5.532406	5.450577	5.269437	5.382803	5.444092	5.328015	5.57134	5.382575
"1419789_at"	6.589293	6.723071	6.80101	6.737277	6.582969	6.77424	6.784986	6.761268
"1419790_at"	4.926319	4.713476	4.780854	4.743723	4.759561	4.660926	4.872865	4.935557
"1419795_at"	4.595767	4.704804	4.964926	4.656547	4.633986	4.701564	4.626153	4.758317
"1419796_at"	4.945257	4.893612	4.808667	4.798834	4.967741	4.769491	5.012815	5.021244
"1419797_at"	4.293765	4.245235	4.305909	4.259842	4.380822	4.193852	4.276363	4.228472
"1419798_at"	7.782302	7.957656	7.375628	7.380881	7.85932	7.815846	7.48148	7.425497
"1419799_at"	4.838937	4.963946	5.417237	5.104867	5.089941	5.194784	5.336716	5.153786
"1419800_at"	4.367585	4.707533	4.537748	4.698574	4.539812	4.370461	4.615818	4.467943
"1419801_x_at"	3.862687	3.784642	3.814483	3.813	3.936524	3.909726	3.87432	3.905503
"1419802_at"	8.476454	8.52052	8.879054	8.674514	8.613052	8.559439	8.674905	8.823698
"1419803_s_at"	11.522509	11.528875	11.434882	11.452083	11.550242	11.391552	11.400938	11.430062
"1419805_s_at"	8.251657	8.34346	8.286385	8.339789	8.03311	8.382582	8.293408	8.330898
"1419806_at"	8.76146	8.845268	8.708511	8.821755	8.797007	8.888845	8.773265	9.006042
"1419807_at"	5.550336	5.337557	5.445323	5.44428	5.456076	5.452192	5.581052	5.831989
"1419808_at"	7.401792	7.675276	7.494803	7.24832	7.431067	7.522756	7.511368	7.645371
"1419809_s_at"	7.769547	7.840691	7.884086	7.877586	7.708815	7.82344	7.93319	7.734057
"1419810_x_at"	9.536694	9.613148	9.581846	9.596498	9.553813	9.75445	9.561344	9.623619
"1419811_at"	4.324591	4.288821	4.400179	4.379497	4.497799	4.37742	4.333734	4.394183
"1419812_s_at"	10.848105	10.970373	10.94062	11.091539	10.904077	10.872384	10.991937	11.045171
"1419814_s_at"	10.19277	10.591362	10.55127	10.545695	10.263052	10.62534	10.612881	10.471792
"1419815_at"	8.422893	8.472014	8.572085	8.516421	8.645131	8.367407	8.601529	8.551282
"1419816_s_at"	8.885675	9.244655	8.785958	8.93326	8.95346	9.228096	8.877763	8.903541
"1419817_s_at"	9.162275	9.234508	9.156313	9.214036	9.292732	9.287392	9.313719	9.198967
"1419818_x_at"	9.673725	9.806975	9.856143	9.827294	9.697931	9.924488	9.82791	9.805803
"1419819_s_at"	9.509789	9.447334	9.371307	9.442458	9.449627	9.439686	9.360268	9.383586
"1419820_at"	4.233277	4.387949	4.43167	4.367587	4.348669	4.408356	4.335228	4.293474
"1419821_s_at"	6.927203	6.407798	7.268417	7.368867	5.99937	7.237979	6.648835	6.878779
"1419822_at"	5.842196	5.837577	5.948106	5.801372	5.847442	5.922557	6.099929	5.96246
"1419823_s_at"	7.759796	7.813495	7.779391	7.689028	7.937451	7.640276	8.0218	7.77495
"1419826_at"	5.822598	5.684663	5.55225	5.669973	5.765564	5.696453	5.626506	5.760793
"1419827_s_at"	6.159553	6.212656	6.401859	6.304346	6.376077	6.311156	6.425459	6.370981
"1419830_at"	4.439174	4.397874	4.471041	4.474151	4.63051	4.332638	4.439174	4.424335
"1419831_at"	4.76676	5.180627	4.894907	4.805708	4.789886	4.946299	4.939597	4.870212
"1419832_s_at"	6.356681	6.355718	6.235475	6.373985	6.32569	6.297939	6.313862	6.270257
"1419833_s_at"	4.178306	4.579634	4.601796	4.40922	4.585121	4.487502	4.434103	4.32165
"1419834_x_at"	7.595912	7.648258	7.923428	7.885924	7.806461	7.702258	8.127128	8.023293
"1419835_s_at"	10.543904	10.521468	10.43955	10.489029	10.46391	10.598893	10.487508	10.350101
"1419836_at"	8.25232	8.051474	8.154802	8.104459	8.202577	7.922999	8.388091	8.299859
"1419838_s_at"	9.941242	9.765606	9.944722	9.902411	9.920476	9.610216	10.03717	9.963748
"1419839_x_at"	11.322869	11.095347	11.066055	11.081245	11.330913	11.024595	11.051582	11.025564
"1419840_at"	6.806372	6.864583	6.803042	6.763695	6.952811	6.720058	7.029536	7.054875
"1419842_at"	5.898013	5.777055	5.932369	5.898181	6.137276	5.916629	6.046443	5.943152
"1419843_at"	4.628835	4.646116	4.814617	4.651594	4.822407	4.560769	4.90216	4.696098
"1419845_at"	4.594467	4.761676	4.405097	4.399509	4.716038	4.703401	4.707916	4.762329
"1419846_at"	6.012533	6.089294	6.087931	5.990281	5.972445	6.11244	6.089594	6.061966
"1419847_at"	4.942065	4.684604	4.833382	4.636398	4.9515	4.764963	4.517706	4.787551
"1419848_x_at"	6.110811	5.880453	6.020093	5.825589	6.211979	5.8379	5.921309	6.079828
"1419849_at"	7.172538	7.255698	7.464797	7.348279	7.410426	7.172164	7.473876	7.386827
"1419851_at"	4.82333	5.084989	4.832588	4.848144	4.899289	4.841349	4.844526	5.013097
"1419857_at"	4.527875	4.496611	4.667217	4.730027	4.459873	4.479168	4.79505	4.43143
"1419858_at"	5.659857	5.962478	5.942618	5.903701	5.798013	5.986501	5.881809	5.998887
"1419859_at"	4.020411	3.943146	4.057979	3.912225	4.080497	3.911118	4.009578	4.131011
"1419861_at"	3.792036	3.782141	3.849264	3.661634	3.711854	3.857007	3.829053	3.601528
"1419863_at"	5.752866	5.569859	5.850011	5.685028	5.792803	5.693189	6.04124	6.06379
"1419864_x_at"	5.872309	5.840122	5.81838	6.248236	6.174591	6.044283	6.106161	6.142215
"1419866_s_at"	8.947414	8.568714	8.591186	8.539059	8.825055	8.870626	8.55479	8.335038
"1419867_a_at"	8.43877	8.575487	8.406208	8.501972	8.451834	8.514154	8.35751	8.253613
"1419869_s_at"	9.376294	9.39623	9.33508	9.353562	9.328376	9.469622	9.387646	9.320111
"1419872_at"	8.021864	8.122968	8.322993	8.093159	8.295522	7.926214	8.33905	8.334462
"1419873_s_at"	7.12579	7.136634	7.128784	7.195096	7.165031	7.182886	7.276665	7.202738
"1419874_x_at"	4.06264	4.139215	4.201291	4.254334	4.188859	3.960203	4.035098	4.173153
"1419875_at"	3.935434	3.964794	3.844226	3.967868	3.963408	3.928902	4.157812	3.954937
"1419876_at"	8.365021	8.020645	8.230834	8.154674	8.23527	8.133536	8.314772	8.307261
"1419877_x_at"	6.175863	6.170116	6.358156	6.393806	6.288335	6.292139	6.510735	6.513819
"1419879_s_at"	10.798847	10.80106	10.544618	10.738613	10.840672	10.690271	10.616486	10.697813
"1419880_x_at"	9.370989	9.259891	9.486411	9.394875	9.411482	9.443314	9.41809	9.561158
"1419881_x_at"	4.235696	4.413669	4.205305	4.268586	4.29116	4.36072	4.421855	4.266224
"1419882_at"	5.804819	5.805423	5.976352	5.85286	5.757089	5.807485	5.90415	5.931199
"1419883_s_at"	8.45699	8.136698	8.065757	8.091435	8.182195	8.213645	7.954116	8.094657
"1419884_at"	8.029257	8.666535	8.358112	8.590054	8.214951	8.607884	8.572201	8.587604
"1419885_at"	7.113777	7.156966	7.354493	7.081852	7.28716	7.05811	7.330366	7.231913
"1419886_at"	6.310558	6.196698	6.224462	6.271213	6.300321	6.088578	6.61055	6.459776
"1419887_at"	4.659479	4.43704	4.51427	4.536531	4.82443	4.415073	4.822059	4.717957
"1419888_at"	6.587828	6.665921	6.629681	6.574383	6.753037	6.504987	6.628069	6.82432
"1419889_at"	4.299729	4.453266	4.381006	4.475032	4.486652	4.407486	4.485174	4.4366
"1419890_at"	5.094663	4.82333	5.240802	4.784857	5.145199	4.836323	5.295932	5.150067
"1419891_s_at"	5.006877	5.122581	5.197844	5.084767	5.11051	5.191731	5.278691	5.195386
"1419893_at"	4.738542	4.525481	4.738965	4.54193	4.609764	4.557028	4.931453	4.870263
"1419894_at"	5.988697	6.223498	6.338608	6.328502	6.176922	6.200634	6.256448	6.329162
"1419895_at"	4.473646	4.492609	4.648222	4.596057	4.510848	4.483068	4.905979	4.97758
"1419896_at"	5.803392	5.948827	6.144187	5.988877	6.071891	6.127866	6.355585	6.367634
"1419897_at"	6.105626	6.082706	6.205136	5.795811	6.180275	5.947021	6.221805	6.113061
"1419898_s_at"	8.369717	8.552136	8.266722	8.38982	8.435613	8.437131	8.276151	8.156009
"1419899_at"	7.166412	7.265836	7.069988	7.250609	7.214296	7.129475	7.215657	7.338388
"1419900_at"	4.477996	4.499309	4.492519	4.538791	4.452627	4.47316	4.451373	4.37791
"1419905_s_at"	4.685218	4.574625	4.729927	4.572013	4.612683	4.48942	4.649749	4.614198
"1419906_at"	5.250024	5.370884	5.329734	5.222944	5.47105	5.125453	5.550538	5.559278
"1419907_s_at"	4.729975	4.786795	4.816317	4.729706	4.955155	4.85711	4.983269	5.057962
"1419908_at"	4.920524	4.919884	4.998105	4.945551	4.906426	4.77186	4.875993	4.957205
"1419909_at"	7.683395	7.508645	7.556109	7.723705	7.681064	7.573543	7.759311	7.781269
"1419910_at"	5.382803	5.51241	5.617037	5.389454	5.410901	5.445962	5.812864	5.448088
"1419911_at"	6.698074	7.112422	7.096357	7.089141	7.160154	6.956609	7.149628	7.028169
"1419912_s_at"	9.829518	9.681751	9.684912	9.736162	9.754425	9.73896	9.560311	9.689336
"1419913_at"	7.344881	7.78276	7.662668	7.914681	7.809009	8.065842	7.842314	7.816121
"1419914_s_at"	9.779482	9.654146	9.580116	9.579191	9.764271	9.439098	9.725444	9.448282
"1419915_at"	6.023834	6.338461	6.244224	6.274734	6.15706	6.132624	6.388408	6.28197
"1419916_at"	6.385004	6.862092	6.562829	6.745737	6.614275	6.601455	6.650751	6.849843
"1419917_s_at"	10.691275	10.422327	10.351242	10.496965	10.5251	10.727029	10.278766	10.431845
"1419918_at"	7.073203	7.775206	7.690845	7.844449	7.865824	7.781236	7.842975	7.891891
"1419919_at"	5.934321	5.997923	5.962766	5.970053	5.983769	5.91478	6.264185	5.941268
"1419920_s_at"	10.570896	10.4707	10.300379	10.35786	10.633227	10.419698	10.382681	10.355188
"1419921_s_at"	6.90368	7.18772	7.046417	7.01778	7.168106	7.032873	7.383035	7.248976
"1419927_s_at"	9.10211	9.194518	9.096646	9.167476	9.029906	9.100044	9.049811	9.002988
"1419928_at"	6.694338	6.642068	6.921705	6.764649	6.807243	6.704871	7.118046	6.783818
"1419929_at"	4.914809	5.220281	5.165931	5.18856	5.213255	5.026132	5.209419	5.373411
"1419930_at"	4.609352	4.544475	4.672873	4.654883	4.758093	4.636784	4.681092	4.559115
"1419931_at"	5.03632	5.216987	5.250063	5.197797	5.445152	5.013493	5.216232	5.443109
"1419932_s_at"	4.831945	4.738946	4.954489	4.891291	4.896504	4.733393	4.831945	4.776391
"1419933_at"	5.556093	5.630147	5.496668	5.559285	5.559776	5.44841	5.571095	5.552632
"1419934_at"	6.842244	6.892175	7.136951	7.010454	7.008782	7.005583	7.100839	7.084834
"1419935_s_at"	8.219006	8.199192	8.145366	8.222526	8.136251	8.257543	8.196366	8.189038
"1419936_at"	4.818305	4.875951	4.999915	4.91166	4.67953	5.004641	4.921614	4.950865
"1419937_at"	5.323076	5.470244	5.423439	5.287072	5.654824	5.445408	5.473569	5.567582
"1419940_at"	5.124272	5.166532	5.441724	5.412886	5.558146	5.518581	5.568567	5.574399
"1419941_at"	6.230701	6.342594	6.529903	6.474913	6.395593	6.764667	6.419752	6.497904
"1419942_at"	7.373448	7.456622	7.553855	7.558966	7.361789	7.279483	7.518545	7.614566
"1419943_s_at"	8.887044	8.859231	9.220878	9.122538	9.102586	8.748609	9.302901	9.131124
"1419944_at"	6.56053	6.746132	6.609237	6.440917	6.602158	6.567881	6.665629	6.66462
"1419945_s_at"	8.992007	8.629762	9.141433	8.968357	8.669396	8.809744	8.703779	8.672429
"1419946_s_at"	4.176804	4.435872	4.296069	4.54193	4.254525	4.374352	4.316212	4.291191
"1419947_at"	9.190706	9.217561	9.641873	9.256981	9.332657	9.216899	9.585897	9.574903
"1419948_at"	6.595565	6.472956	6.67535	6.353455	6.546419	6.376733	6.757868	6.541323
"1419949_at"	6.692281	6.584238	6.83231	6.74897	6.805839	6.849176	6.666807	6.820672
"1419950_s_at"	10.610555	10.41282	10.393574	10.427341	10.496254	10.517287	10.472082	10.445122
"1419951_at"	6.482942	6.554678	6.316818	6.459877	6.526575	6.413256	6.564284	6.355105
"1419952_at"	6.23823	6.259407	6.358168	6.15843	6.326603	6.368283	6.367285	6.440479
"1419953_at"	4.860124	4.756589	4.78757	4.705341	4.765855	4.7848	4.760514	4.733
"1419954_s_at"	8.968267	8.764423	8.852635	8.630726	8.896287	8.792339	8.798698	8.572994
"1419955_at"	5.529224	5.470553	5.583658	5.374313	5.596712	5.648602	5.509271	5.728107
"1419956_at"	5.318796	5.284637	5.47149	5.501579	5.569055	5.509236	5.625657	5.583433
"1419957_at"	6.199546	6.069677	6.280823	6.205969	6.143934	5.949233	6.327664	6.497141
"1419958_at"	6.206604	6.2118	6.234646	6.268173	6.338461	6.253413	6.242235	6.203259
"1419959_s_at"	4.044173	4.140139	4.111772	4.093392	4.159171	4.070186	4.154081	4.150788
"1419960_at"	7.655338	7.489814	7.511321	7.492531	7.631292	7.421588	7.641379	7.700373
"1419961_s_at"	4.604088	4.616102	4.846069	4.714161	4.827435	4.596099	4.851843	4.913229
"1419962_at"	5.113237	5.406385	5.384481	5.200825	5.325972	5.423248	5.240201	5.134826
"1419963_at"	6.8647	6.936787	7.238535	6.935168	7.066028	7.045157	6.942839	7.19662
"1419964_s_at"	12.26888	11.885988	11.868452	11.852496	12.171047	11.922722	11.906891	11.797227
"1419965_at"	6.213853	6.2295	6.213235	6.283646	6.213235	6.162489	6.310094	6.413082
"1419966_at"	4.053489	3.986715	3.98919	4.027397	4.075048	4.094171	4.002853	4.063234
"1419967_at"	7.49088	7.691265	7.642184	7.730116	7.629076	7.597767	7.673852	7.712223
"1419968_at"	4.960754	5.048013	4.997989	4.926264	4.811257	4.909079	4.917716	4.945508
"1419969_at"	4.801936	4.944225	5.163879	5.029026	5.00017	4.981956	4.999973	5.026248
"1419970_at"	7.37784	7.278594	6.983347	7.046994	7.250643	7.173762	7.137211	7.166776
"1419971_s_at"	7.314089	7.183389	6.954897	7.112172	7.072888	7.280955	6.957658	7.298262
"1419972_at"	4.27376	4.339078	4.363398	4.398577	4.416244	4.249721	4.308302	4.604646
"1419973_at"	4.544451	4.519429	4.381996	4.522255	4.464953	4.423529	4.610821	4.464131
"1419974_at"	5.507091	5.597208	5.463184	5.402271	5.585497	5.518971	5.550843	5.551293
"1419975_at"	6.307134	6.890376	6.576829	6.810607	6.902019	6.99997	6.810429	6.912894
"1419976_s_at"	9.057286	9.036856	8.898996	8.99501	8.997981	9.064988	8.929436	8.864617
"1419977_s_at"	5.91674	6.334029	6.286542	6.061925	6.386187	6.069796	6.382137	6.29589
"1419978_s_at"	8.548806	8.265768	8.370281	7.981166	8.613241	8.276069	8.159832	8.02922
"1419979_s_at"	9.556703	9.602023	9.642478	9.798347	9.544938	9.594511	9.590592	9.7392
"1419980_at"	5.599751	5.53367	5.754132	5.608674	5.711226	5.578946	5.680024	5.680398
"1419981_at"	7.346521	7.824804	7.680299	7.773468	7.793514	7.854666	7.955852	7.967395
"1419982_s_at"	7.450435	7.503637	7.682245	7.642086	7.621006	7.512963	7.750053	7.999575
"1419983_at"	4.598051	4.686848	4.617083	4.739281	4.695729	4.660149	4.675961	4.789314
"1419984_s_at"	7.384852	7.315634	7.111967	7.309537	7.195361	7.348327	7.104804	7.021467
"1419987_at"	5.377774	4.975873	5.396201	5.413854	5.500956	5.169812	5.101851	5.107236
"1419988_at"	7.473948	7.164076	7.187593	7.343917	7.244803	7.126751	7.245671	7.209023
"1419989_at"	5.788148	5.861347	5.922166	5.908929	5.965139	5.681008	6.158203	5.942585
"1419991_at"	4.241724	4.18335	4.037479	3.835876	4.35832	3.950604	4.180761	4.132226
"1419992_x_at"	4.204736	3.929763	4.011908	3.955411	4.327678	3.929763	4.165468	4.063525
"1419993_at"	5.165041	5.200245	5.167013	5.202974	5.37685	5.227716	5.399024	5.442702
"1419994_s_at"	9.932883	10.020006	9.8771	9.920227	9.869709	10.062631	9.852229	9.907182
"1419995_at"	6.012171	6.246105	6.142626	6.032287	6.287546	6.073501	6.190195	6.23255
"1419997_at"	6.225755	6.0894	6.354553	6.176317	6.183409	6.218422	6.397111	6.159188
"1419998_at"	4.908785	4.850359	4.951869	4.934177	4.8524	4.8177	5.050077	4.920524
"1419999_at"	8.006881	8.076265	8.388312	8.185912	8.294558	8.057941	8.371614	8.286265
"1420000_s_at"	11.831151	12.040179	11.996795	11.921209	11.837233	12.10831	11.945813	11.898883
"1420001_at"	5.778119	5.550169	5.761944	5.408316	5.548586	5.457434	5.548976	5.605489
"1420002_at"	5.792021	5.738921	5.925111	5.826213	5.658656	5.843068	6.026345	5.826128
"1420003_at"	7.030344	7.070777	7.059972	7.066848	7.193454	7.211572	6.786121	7.076682
"1420004_s_at"	9.749742	9.346749	9.167061	9.10187	9.65129	9.294579	9.262704	9.065096
"1420007_at"	4.313274	4.255412	4.437316	4.291964	4.393429	4.254415	4.4851	4.336762
"1420008_s_at"	6.740869	6.839793	6.961108	6.946393	6.857724	6.726064	7.046092	6.806767
"1420009_at"	4.311329	4.42476	4.310686	4.497554	4.133143	4.389902	4.824885	4.571649
"1420010_at"	5.921199	6.082029	5.872494	6.054081	6.100197	6.040997	6.417177	6.096997
"1420011_s_at"	10.351171	10.336968	10.3615	10.359162	10.322053	10.358019	10.325379	10.397068
"1420012_at"	6.543998	6.687796	6.807718	6.767889	6.648987	6.654716	6.640474	6.790439
"1420013_s_at"	8.749791	9.092419	9.186138	9.331712	8.697919	9.032008	9.322728	9.315808
"1420014_at"	5.692561	5.873207	5.769772	5.590297	5.617191	5.803177	5.662525	5.737606
"1420017_at"	7.007024	6.874344	7.460094	7.287716	7.074008	7.159932	7.148021	7.277648
"1420018_s_at"	4.144308	4.315705	4.436095	4.505687	4.341873	4.436095	4.386137	4.52617
"1420019_at"	6.248005	6.161313	6.408371	6.492619	6.326552	6.48184	6.392218	6.367515
"1420020_at"	6.831792	6.829766	7.115424	6.926079	6.826371	6.793183	7.017998	6.965679
"1420021_s_at"	10.440824	10.423412	10.337049	10.422503	10.498481	10.418815	10.449933	10.45959
"1420022_s_at"	4.733393	4.898558	4.919557	4.69753	4.959027	4.897562	4.766437	4.938391
"1420023_at"	8.681769	8.496481	8.66543	8.540128	8.472939	8.746253	8.490352	8.456494
"1420024_s_at"	11.231249	11.041378	11.096887	11.061055	11.235589	10.940828	11.109922	11.025051
"1420025_s_at"	6.312231	6.341437	6.313217	6.372487	6.290923	6.159653	6.369883	6.491491
"1420026_at"	6.085758	6.101284	6.24148	6.167882	6.191465	6.017637	6.307926	6.176192
"1420027_at"	5.104719	5.150212	5.157856	5.222223	5.190108	5.183192	5.134988	5.277992
"1420028_s_at"	11.148728	10.984423	10.833158	10.979895	11.0963	10.939494	10.938926	10.918901
"1420029_at"	7.320676	7.545914	7.611933	7.839803	7.648016	7.628345	7.584077	7.758391
"1420030_at"	4.275498	4.339065	4.212454	4.272269	4.442524	4.246665	4.443933	4.362322
"1420031_at"	5.006524	4.72327	4.932962	4.917955	5.037461	4.785438	4.781854	5.241774
"1420032_at"	5.616121	5.590004	5.377529	5.60864	5.596712	5.634587	5.737823	5.419991
"1420033_s_at"	9.755832	9.834642	9.797234	9.785337	9.825136	9.762982	9.839815	9.809448
"1420034_at"	7.221803	7.688165	7.51392	7.518486	7.412349	7.530967	7.633803	7.654127
"1420037_at"	7.026695	7.425344	7.296211	7.365311	7.388061	7.402053	7.352507	7.367299
"1420038_at"	6.97038	7.028794	7.061369	7.057582	6.925329	7.007271	7.073253	6.99105
"1420039_s_at"	8.36605	8.588674	8.491337	8.517276	8.347514	8.495106	8.476231	8.512163
"1420040_at"	7.21832	7.098231	7.407659	7.126089	7.145871	7.081118	7.296827	7.361269
"1420041_at"	7.004009	7.011339	7.139416	6.920546	7.028284	6.769556	7.037294	7.18588
"1420042_at"	3.874098	3.881446	3.907394	3.930469	3.884563	4.065277	3.857572	3.759745
"1420043_s_at"	5.040716	5.027743	5.009041	5.040716	5.002326	5.110053	5.016466	5.027743
"1420044_at"	6.770954	6.842371	6.80101	6.787118	6.901747	6.800028	6.928288	6.886601
"1420045_at"	6.266522	6.311335	6.312683	6.379158	6.334302	6.276893	6.284476	6.556419
"1420046_s_at"	10.446304	10.588799	10.480783	10.481669	10.510132	10.547484	10.501218	10.420686
"1420047_at"	5.768259	5.656536	5.711782	5.655709	5.724522	5.562813	5.873888	5.565684
"1420048_at"	4.942764	5.071339	5.043037	4.935574	4.981903	4.969436	5.06761	5.191977
"1420049_at"	4.658786	4.219166	4.584261	4.499634	4.480388	4.38136	4.521943	4.703838
"1420050_at"	4.676239	4.79755	4.598327	4.673804	4.612487	4.530924	4.803733	4.806418
"1420051_at"	4.679392	5.032972	4.933509	5.018758	5.013912	4.936165	4.89837	4.891553
"1420052_x_at"	7.691985	7.891887	7.965705	7.897976	7.56685	7.90981	7.665097	7.856929
"1420053_at"	6.921306	7.542415	7.512521	7.601267	7.611106	7.530759	7.728119	7.608973
"1420054_s_at"	8.160465	8.250474	8.206041	8.171897	8.27792	8.106436	8.236059	8.063008
"1420055_at"	5.731894	5.637843	5.603913	5.478811	5.557209	5.421275	5.560672	5.697731
"1420056_s_at"	10.004505	10.13288	9.934937	9.950333	10.07028	10.052236	10.021577	9.968912
"1420057_at"	6.260925	6.463054	6.377481	6.440084	6.395845	6.259999	6.428007	6.570378
"1420058_s_at"	8.386881	8.594113	8.438217	8.548899	8.477237	8.475127	8.449471	8.449471
"1420059_at"	6.562377	6.701351	6.702606	6.713649	6.794691	6.690004	6.984304	6.855447
"1420060_s_at"	4.137436	4.248564	4.416542	4.294249	4.282598	4.261818	4.35927	4.440857
"1420061_s_at"	5.309314	5.282626	5.372356	5.350261	5.455701	5.354763	5.488396	5.340498
"1420062_at"	7.645559	7.816301	7.750322	7.845197	7.912109	7.829518	7.640711	7.84797
"1420063_at"	5.702104	5.626164	5.700538	5.754588	5.702133	5.632484	5.578331	5.606558
"1420064_s_at"	4.298394	4.420237	4.287163	4.360714	4.353379	4.290059	4.412746	4.32279
"1420065_at"	5.232826	5.211502	5.414208	5.283502	5.501735	5.179981	5.138348	5.359611
"1420066_s_at"	8.460109	9.057364	8.965744	9.042648	8.248444	8.882769	9.105545	8.95417
"1420067_at"	6.209794	6.46913	6.471595	6.398737	6.621698	6.197498	6.657306	6.454
"1420068_at"	4.75306	4.764488	4.758682	4.638225	4.85548	4.794719	4.775547	4.88633
"1420069_at"	4.540918	4.637061	4.417154	4.431006	4.607418	4.443902	4.557048	4.265211
"1420072_s_at"	4.144793	4.260359	4.145761	4.321816	4.143551	4.343162	4.27376	4.291439
"1420073_s_at"	4.777123	4.774986	4.97022	5.028302	4.808298	5.107484	5.000887	5.255869
"1420074_at"	8.078675	8.361004	8.372237	8.080159	8.540268	8.283518	8.433415	8.402953
"1420075_at"	6.302376	6.434806	6.679667	6.432377	6.802205	6.424653	6.770429	6.996383
"1420076_at"	4.601813	4.51625	4.529547	4.294991	4.483779	4.280948	4.783472	4.618391
"1420078_at"	4.787666	4.586874	4.638295	4.754885	4.634769	4.497278	4.861326	4.6107
"1420079_at"	4.559061	4.837037	4.695813	4.887731	4.651874	4.601823	4.656466	4.640174
"1420083_at"	6.195098	6.441158	6.439738	6.39598	6.332543	6.301365	6.400204	6.587542
"1420084_at"	4.265211	4.124744	4.269309	4.158183	4.450203	4.04136	4.34373	4.29604
"1420085_at"	4.705048	4.725877	4.636735	4.708922	4.800347	4.687128	4.843426	4.767521
"1420086_x_at"	4.855243	4.898937	4.741122	4.778306	4.891871	4.860575	4.980584	4.865906
"1420087_at"	5.122393	5.157047	5.608822	5.164202	5.457207	5.08995	5.155829	5.258125
